,monitor_id,label,location,latitude,longitude,code,serial_number,last_calibrated,monitor_type_id,latest_reading_id,monitor_type,latest_reading,latest_averages,num_readings,current_rating,air_reading_id,project_id,recorded_at,pm10,pm2_5,no2,o3,so2,co,date,time,secs_since,time_since,status
43,3192,TNO4390,"TU Dublin, Dublin 7",53.357689,-6.287134,TNO4390-EPA,TNO4390-EPA,0000-00-00,19,333530827,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333530827, 'monitor_id': 3192, 'project_id': 2497, 'recorded_at': '2022-03-24 10:00:00', 'pm10': 28.4, 'pm2_5': 11.37, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '10:00', 'secs_since': 860, 'time_since': '14 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 19.64, 'num_readings': 95, 'percentage_capture': 98, 'rating': 2}, 'pm2_5': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 10.18, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}}",21187,2,333530827,2497,24/03/2022 10:00,28.4,11.37,,,,,24/03/2022,10:00,860,14 mins,green
44,2135,TNT1088,"Walkinstown Library, Dublin 12",53.318902,-6.32176,TNT1088-EPA,TNT1088-EPA,0000-00-00,27,333534571,"{'monitor_type_id': 27, 'name': 'Topas', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNT1234', 'sample_serial_number': 'TNT1234'}","{'air_reading_id': 333534571, 'monitor_id': 2135, 'project_id': 2497, 'recorded_at': '2022-03-24 10:00:00', 'pm10': 15, 'pm2_5': 6.9, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '10:00', 'secs_since': 860, 'time_since': '14 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 7.17, 'num_readings': 91, 'percentage_capture': 94, 'rating': 1}, 'pm2_5': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 3.98, 'num_readings': 91, 'percentage_capture': 94, 'rating': 1}}",261860,1,333534571,2497,24/03/2022 10:00,15,6.9,,,,,24/03/2022,10:00,860,14 mins,green
45,2492,TNO4438,"Weaver Park, Dublin 8",53.338252,-6.280805,TNO4438-EPA,TNO4438-EPA,0000-00-00,19,333533244,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333533244, 'monitor_id': 2492, 'project_id': 2497, 'recorded_at': '2022-03-24 10:05:04', 'pm10': 23.3, 'pm2_5': 10.65, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '10:05', 'secs_since': 556, 'time_since': '9 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 22.65, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 10.83, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",36872,2,333533244,2497,24/03/2022 10:05,23.3,10.65,,,,,24/03/2022,10:05,556,9 mins,green
46,1964,Station 11,"Winetavern Street, Dublin 8",53.344201,-6.271563,EPA-11,EPA-11,0000-00-00,25,333519137,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333519137, 'monitor_id': 1964, 'project_id': 2399, 'recorded_at': '2022-03-24 09:00:00', 'pm10': None, 'pm2_5': None, 'no2': 78.0342, 'o3': None, 'so2': 2.4303, 'co': 0.1164, 'date': '24-03-2022', 'time': '09:00', 'secs_since': 4460, 'time_since': '1 hour', 'status': 'green'}","{'no2': {'start': '2022-03-24 08:01:00', 'end': '2022-03-24 09:00:00', 'value': 78.53, 'num_readings': 4, 'percentage_capture': 100, 'rating': 2}, 'so2': {'start': '2022-03-24 08:01:00', 'end': '2022-03-24 09:00:00', 'value': 2.46, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'co': {'start': '2022-03-24 08:01:00', 'end': '2022-03-24 09:00:00', 'value': 0.12, 'num_readings': 4, 'percentage_capture': 100, 'rating': None}}",66341,2,333519137,2399,24/03/2022 09:00,,,78.0342,,2.4303,0.1164,24/03/2022,09:00,4460,1 hour,green
47,3787,Station 105,"Eyre Square, Galway",53.273966,-9.04846,EPA-105,EPA-105,,25,333519314,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333519314, 'monitor_id': 3787, 'project_id': 2399, 'recorded_at': '2022-03-24 09:00:00', 'pm10': None, 'pm2_5': None, 'no2': 49.793, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '09:00', 'secs_since': 4460, 'time_since': '1 hour', 'status': 'green'}","{'no2': {'start': '2022-03-24 08:01:00', 'end': '2022-03-24 09:00:00', 'value': 48.49, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",7352,1,333519314,2399,24/03/2022 09:00,,,49.793,,,,24/03/2022,09:00,4460,1 hour,green
48,1993,Station 51,"Mace Head, Carna, Co. Galway",53.325311,-9.903634,EPA-51,EPA-51,0000-00-00,25,333463223,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333463223, 'monitor_id': 1993, 'project_id': 2399, 'recorded_at': '2022-03-24 03:00:00', 'pm10': None, 'pm2_5': None, 'no2': None, 'o3': 96.7915, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '03:00', 'secs_since': 26060, 'time_since': '7 hours', 'status': 'yellow'}","{'o3': {'start': '2022-03-23 19:01:00', 'end': '2022-03-24 03:00:00', 'value': 94.17, 'num_readings': 8, 'percentage_capture': 100, 'rating': 3}}",16562,0,333463223,2399,24/03/2022 03:00,,,,96.7915,,,24/03/2022,03:00,26060,7 hours,yellow
49,3677,TNO4467 (Communication Issue),"Tuam, Co. Galway",53.51423,-8.85445,TNO4467,TNO4467,,19,314049099,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 314049099, 'monitor_id': 3677, 'project_id': 2497, 'recorded_at': '2022-02-02 09:30:00', 'pm10': 23.6, 'pm2_5': 17.58, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '02-02-2022', 'time': '09:30', 'secs_since': 4322660, 'time_since': '1 month', 'status': 'red'}","{'pm10': {'start': '2022-02-01 09:01:00', 'end': '2022-02-02 09:00:00', 'value': 10.31, 'num_readings': 95, 'percentage_capture': 98}, 'pm2_5': {'start': '2022-02-01 09:01:00', 'end': '2022-02-02 09:00:00', 'value': 8.43, 'num_readings': 95, 'percentage_capture': 98}}",7976,0,314049099,2497,02/02/2022 09:30,23.6,17.58,,,,,02/02/2022,09:30,4322660,1 month,red
50,2013,Station 71,"Tralee Library, Co. Kerry",52.267115,-9.697958,EPA-71,EPA-71,0000-00-00,23,333531013,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333531013, 'monitor_id': 2013, 'project_id': 2399, 'recorded_at': '2022-03-24 10:00:00', 'pm10': 14.11, 'pm2_5': 11.18, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '10:00', 'secs_since': 860, 'time_since': '14 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 32.98, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 26.84, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}}",66748,3,333531013,2399,24/03/2022 10:00,14.11,11.18,,,,,24/03/2022,10:00,860,14 mins,green
51,1987,Station 45,"Valentia Observatory, Caherciveen, Co. Kerry",51.938529,-10.240088,EPA-45,EPA-45,0000-00-00,25,333519176,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333519176, 'monitor_id': 1987, 'project_id': 2399, 'recorded_at': '2022-03-24 09:00:00', 'pm10': None, 'pm2_5': None, 'no2': None, 'o3': 78.431, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '09:00', 'secs_since': 4460, 'time_since': '1 hour', 'status': 'green'}","{'o3': {'start': '2022-03-24 01:01:00', 'end': '2022-03-24 09:00:00', 'value': 48.39, 'num_readings': 32, 'percentage_capture': 100, 'rating': 2}}",66604,2,333519176,2399,24/03/2022 09:00,,,,78.431,,,24/03/2022,09:00,4460,1 hour,green
52,2092,TNO4160,"Celbridge, Co. Kildare",53.34442,-6.54432,TNO4160,TNO4160,0000-00-00,19,333532602,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333532602, 'monitor_id': 2092, 'project_id': 2497, 'recorded_at': '2022-03-24 10:00:00', 'pm10': 14.9, 'pm2_5': 8.14, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '10:00', 'secs_since': 860, 'time_since': '14 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 12.31, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}, 'pm2_5': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 6.74, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}}",51101,1,333532602,2497,24/03/2022 10:00,14.9,8.14,,,,,24/03/2022,10:00,860,14 mins,green
53,3834,Station 106,"Leixlip Library, Co. Kildare",53.371882,-6.486747,EPA-106,EPA-106,,23,333519318,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333519318, 'monitor_id': 3834, 'project_id': 2399, 'recorded_at': '2022-03-24 09:00:00', 'pm10': 25.07, 'pm2_5': 15.87, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '09:00', 'secs_since': 4460, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 25.01, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 16.09, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}}",2853,2,333519318,2399,24/03/2022 09:00,25.07,15.87,,,,,24/03/2022,09:00,4460,1 hour,green
54,3090,Station 83,"Naas, Co. Kildare",53.218113,-6.659089,EPA-83,EPA-83,,23,333519290,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333519290, 'monitor_id': 3090, 'project_id': 2399, 'recorded_at': '2022-03-24 09:00:00', 'pm10': 36.87, 'pm2_5': 14.67, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '09:00', 'secs_since': 4460, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 26.13, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 15.03, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}}",31129,2,333519290,2399,24/03/2022 09:00,36.87,14.67,,,,,24/03/2022,09:00,4460,1 hour,green
55,2086,TNO3953,"Newbridge, Co. Kildare",53.18019,-6.800826,TNO3953,TNO3953,0000-00-00,19,333532555,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333532555, 'monitor_id': 2086, 'project_id': 2497, 'recorded_at': '2022-03-24 10:00:00', 'pm10': 13.9, 'pm2_5': 7.68, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '10:00', 'secs_since': 860, 'time_since': '14 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 13.77, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}, 'pm2_5': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 7.94, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}}",70846,1,333532555,2497,24/03/2022 10:00,13.9,7.68,,,,,24/03/2022,10:00,860,14 mins,green
56,1983,Station 36,"Callan Road, Kilkenny",52.638327,-7.267609,EPA-36,EPA-36,0000-00-00,25,333526931,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333526931, 'monitor_id': 1983, 'project_id': 2399, 'recorded_at': '2022-03-24 09:30:00', 'pm10': 66, 'pm2_5': None, 'no2': 16.4539, 'o3': 37.2908, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '09:30', 'secs_since': 2660, 'time_since': '44 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 35.67, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}, 'o3': {'start': '2022-03-24 01:01:00', 'end': '2022-03-24 09:00:00', 'value': 12.16, 'num_readings': 32, 'percentage_capture': 100, 'rating': 1}, 'no2': {'start': '2022-03-24 08:01:00', 'end': '2022-03-24 09:00:00', 'value': 9.3, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",66632,3,333526931,2399,24/03/2022 09:30,66,,16.4539,37.2908,,,24/03/2022,09:30,2660,44 mins,green
57,2089,TNO4157,"Thomastown, Co. Kilkenny",52.5302193,-7.1379192,TNO4157,TNO4157,0000-00-00,19,333532579,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333532579, 'monitor_id': 2089, 'project_id': 2497, 'recorded_at': '2022-03-24 10:00:00', 'pm10': 8.7, 'pm2_5': 6.34, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '10:00', 'secs_since': 860, 'time_since': '14 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 12.51, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}, 'pm2_5': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 9.44, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}}",95877,1,333532579,2497,24/03/2022 10:00,8.7,6.34,,,,,24/03/2022,10:00,860,14 mins,green
58,2004,Station 62,"Emo, Co. Laois",53.107617,-7.198317,EPA-62,EPA-62,0000-00-00,25,333526941,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333526941, 'monitor_id': 2004, 'project_id': 2399, 'recorded_at': '2022-03-24 09:30:00', 'pm10': None, 'pm2_5': None, 'no2': 9.0844, 'o3': 69.7142, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '09:30', 'secs_since': 2660, 'time_since': '44 mins', 'status': 'green'}","{'o3': {'start': '2022-03-24 01:01:00', 'end': '2022-03-24 09:00:00', 'value': 46.8, 'num_readings': 32, 'percentage_capture': 100, 'rating': 2}, 'no2': {'start': '2022-03-24 08:01:00', 'end': '2022-03-24 09:00:00', 'value': 10.01, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",64396,2,333526941,2399,24/03/2022 09:30,,,9.0844,69.7142,,,24/03/2022,09:30,2660,44 mins,green
59,2087,TNO3954,"Mountrath, Co. Laois",53.0056521,-7.4686841,TNO3954,TNO3954,0000-00-00,19,333532556,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333532556, 'monitor_id': 2087, 'project_id': 2497, 'recorded_at': '2022-03-24 10:00:00', 'pm10': 18.1, 'pm2_5': 12.52, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '10:00', 'secs_since': 860, 'time_since': '14 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 14.45, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}, 'pm2_5': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 10.15, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}}",71247,1,333532556,2497,24/03/2022 10:00,18.1,12.52,,,,,24/03/2022,10:00,860,14 mins,green
60,1967,Station 16,"Portlaoise, Co. Laois",53.036139,-7.288808,EPA-16,EPA-16,0000-00-00,25,333519141,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333519141, 'monitor_id': 1967, 'project_id': 2399, 'recorded_at': '2022-03-24 09:00:00', 'pm10': 34.5526, 'pm2_5': 22.7895, 'no2': 51.4335, 'o3': None, 'so2': 1.972, 'co': 0.34540000000000004, 'date': '24-03-2022', 'time': '09:00', 'secs_since': 4460, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 26.54, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 20.1, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'no2': {'start': '2022-03-24 08:01:00', 'end': '2022-03-24 09:00:00', 'value': 34.83, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'so2': {'start': '2022-03-24 08:01:00', 'end': '2022-03-24 09:00:00', 'value': 1.18, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'co': {'start': '2022-03-24 08:01:00', 'end': '2022-03-24 09:00:00', 'value': 0.28, 'num_readings': 4, 'percentage_capture': 100, 'rating': None}}",65986,2,333519141,2399,24/03/2022 09:00,34.5526,22.7895,51.4335,,1.972,0.3454,24/03/2022,09:00,4460,1 hour,green
61,2470,Station 80,"Carrick-on-Shannon, Co. Leitrim",53.944,-8.0865,EPA-80,EPA-80,0000-00-00,25,333519279,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333519279, 'monitor_id': 2470, 'project_id': 2399, 'recorded_at': '2022-03-24 09:00:00', 'pm10': 20.4844, 'pm2_5': 15.4497, 'no2': 13.6191, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '09:00', 'secs_since': 4460, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 22.44, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 15.17, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'no2': {'start': '2022-03-24 08:01:00', 'end': '2022-03-24 09:00:00', 'value': 16.18, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",44243,2,333519279,2399,24/03/2022 09:00,20.4844,15.4497,13.6191,,,,24/03/2022,09:00,4460,1 hour,green
62,2084,TNO3951,"Abbeyfeale, Limerick",52.38613,-9.29821,TNO3951,TNO3951,0000-00-00,19,333532523,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333532523, 'monitor_id': 2084, 'project_id': 2497, 'recorded_at': '2022-03-24 10:00:00', 'pm10': 8.6, 'pm2_5': 6.19, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '10:00', 'secs_since': 860, 'time_since': '14 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 15.03, 'num_readings': 287, 'percentage_capture': 298, 'rating': 1}, 'pm2_5': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 9.88, 'num_readings': 287, 'percentage_capture': 298, 'rating': 1}}",97487,1,333532523,2497,24/03/2022 10:00,8.6,6.19,,,,,24/03/2022,10:00,860,14 mins,green
63,2016,Station 74,"Askeaton, Co. Limerick",52.590446,-8.970515,EPA-74,EPA-74,0000-00-00,25,333519251,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333519251, 'monitor_id': 2016, 'project_id': 2399, 'recorded_at': '2022-03-24 09:00:00', 'pm10': 11.235, 'pm2_5': 10.3704, 'no2': None, 'o3': None, 'so2': 7.2583, 'co': None, 'date': '24-03-2022', 'time': '09:00', 'secs_since': 4460, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 18.09, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 13.87, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'so2': {'start': '2022-03-24 08:01:00', 'end': '2022-03-24 09:00:00', 'value': 7.39, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",55738,2,333519251,2399,24/03/2022 09:00,11.235,10.3704,,,7.2583,,24/03/2022,09:00,4460,1 hour,green
64,2095,TNO3840,"Castletroy, Limerick",52.663114,-8.540401,TNO3840,TNO3840,0000-00-00,19,327120776,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 327120776, 'monitor_id': 2095, 'project_id': 2497, 'recorded_at': '2022-03-07 11:50:00', 'pm10': 5.9, 'pm2_5': 1.98, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '07-03-2022', 'time': '11:50', 'secs_since': 1463060, 'time_since': '2 weeks', 'status': 'red'}","{'pm10': {'start': '2022-03-06 11:01:00', 'end': '2022-03-07 11:00:00', 'value': 3.49, 'num_readings': 287, 'percentage_capture': 99}, 'pm2_5': {'start': '2022-03-06 11:01:00', 'end': '2022-03-07 11:00:00', 'value': 1.72, 'num_readings': 287, 'percentage_capture': 99}}",156296,0,327120776,2497,07/03/2022 11:50,5.9,1.98,,,,,07/03/2022,11:50,1463060,2 weeks,red
65,3268,Station 85,"Henry Street, Limerick",52.661291,-8.631649,EPA-85,EPA-85,0000-00-00,25,333531024,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333531024, 'monitor_id': 3268, 'project_id': 2399, 'recorded_at': '2022-03-24 08:45:00', 'pm10': 15.7021, 'pm2_5': 13.3244, 'no2': 26.2395, 'o3': 48.2183, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '08:45', 'secs_since': 5360, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-23 08:01:00', 'end': '2022-03-24 08:00:00', 'value': 23.78, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-23 08:01:00', 'end': '2022-03-24 08:00:00', 'value': 17.9, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'o3': {'start': '2022-03-24 00:01:00', 'end': '2022-03-24 08:00:00', 'value': 52.59, 'num_readings': 32, 'percentage_capture': 100, 'rating': 2}, 'no2': {'start': '2022-03-24 07:01:00', 'end': '2022-03-24 08:00:00', 'value': 31.79, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",25493,2,333531024,2399,24/03/2022 08:45,15.7021,13.3244,26.2395,48.2183,,,24/03/2022,08:45,5360,1 hour,green
66,2096,TNO3841,"Mungret, Co. Limerick",52.640063,-8.677259,TNO3841,TNO3841,0000-00-00,19,327100552,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 327100552, 'monitor_id': 2096, 'project_id': 2497, 'recorded_at': '2022-03-07 10:35:00', 'pm10': 11.2, 'pm2_5': 6.59, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '07-03-2022', 'time': '10:35', 'secs_since': 1467560, 'time_since': '2 weeks', 'status': 'red'}","{'pm10': {'start': '2022-03-06 10:01:00', 'end': '2022-03-07 10:00:00', 'value': 6.59, 'num_readings': 287, 'percentage_capture': 99}, 'pm2_5': {'start': '2022-03-06 10:01:00', 'end': '2022-03-07 10:00:00', 'value': 4.83, 'num_readings': 287, 'percentage_capture': 99}}",144729,0,327100552,2497,07/03/2022 10:35,11.2,6.59,,,,,07/03/2022,10:35,1467560,2 weeks,red
67,2094,TNO3839,"O'Connell St, Limerick",52.66385,-8.626646,TNO3839,TNO3839,0000-00-00,19,333532647,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333532647, 'monitor_id': 2094, 'project_id': 2497, 'recorded_at': '2022-03-24 10:00:00', 'pm10': 25.7, 'pm2_5': 15.19, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '10:00', 'secs_since': 860, 'time_since': '14 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 21.91, 'num_readings': 287, 'percentage_capture': 99, 'rating': 2}, 'pm2_5': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 11.97, 'num_readings': 287, 'percentage_capture': 99, 'rating': 2}}",146941,2,333532647,2497,24/03/2022 10:00,25.7,15.19,,,,,24/03/2022,10:00,860,14 mins,green
