,Date and Time,PM10,PM2.5,SO2,Site,location
2995,16/07/2021 15:00,10.05,5.18,,EPA-10,"Heatherton Park, Cork"
2996,16/07/2021 16:00,12.29,5.81,,EPA-10,"Heatherton Park, Cork"
2997,16/07/2021 17:00,10.92,5.98,,EPA-10,"Heatherton Park, Cork"
2998,16/07/2021 18:00,14.42,6.56,,EPA-10,"Heatherton Park, Cork"
2999,16/07/2021 19:00,10.98,5.7,,EPA-10,"Heatherton Park, Cork"
3000,16/07/2021 20:00,9.3,5.18,,EPA-10,"Heatherton Park, Cork"
3001,16/07/2021 21:00,9.45,5.19,,EPA-10,"Heatherton Park, Cork"
3002,16/07/2021 22:00,8.52,4.84,,EPA-10,"Heatherton Park, Cork"
3003,16/07/2021 23:00,9.44,5.09,,EPA-10,"Heatherton Park, Cork"
3004,17/07/2021 00:00,10.74,6.31,,EPA-10,"Heatherton Park, Cork"
3005,17/07/2021 01:00,12.53,6.44,,EPA-10,"Heatherton Park, Cork"
3006,17/07/2021 02:00,12.39,6.46,,EPA-10,"Heatherton Park, Cork"
3007,17/07/2021 03:00,12.17,6.71,,EPA-10,"Heatherton Park, Cork"
3008,17/07/2021 04:00,10.65,6.63,,EPA-10,"Heatherton Park, Cork"
3009,17/07/2021 05:00,11.32,6.73,,EPA-10,"Heatherton Park, Cork"
3010,17/07/2021 06:00,10.92,6.89,,EPA-10,"Heatherton Park, Cork"
3011,17/07/2021 07:00,11.58,6.83,,EPA-10,"Heatherton Park, Cork"
3012,17/07/2021 08:00,11.23,7.27,,EPA-10,"Heatherton Park, Cork"
3013,17/07/2021 09:00,10.48,6.34,,EPA-10,"Heatherton Park, Cork"
3014,17/07/2021 10:00,10.5,5.8,,EPA-10,"Heatherton Park, Cork"
3015,17/07/2021 11:00,12.02,4.97,,EPA-10,"Heatherton Park, Cork"
3016,17/07/2021 12:00,11.1,4.02,,EPA-10,"Heatherton Park, Cork"
3017,17/07/2021 13:00,10.39,3.75,,EPA-10,"Heatherton Park, Cork"
3018,17/07/2021 14:00,10.28,3.76,,EPA-10,"Heatherton Park, Cork"
3019,17/07/2021 15:00,10.46,3.74,,EPA-10,"Heatherton Park, Cork"
3020,17/07/2021 16:00,10.67,3.56,,EPA-10,"Heatherton Park, Cork"
3021,17/07/2021 17:00,10.87,3.75,,EPA-10,"Heatherton Park, Cork"
3022,17/07/2021 18:00,8.28,3.56,,EPA-10,"Heatherton Park, Cork"
3023,17/07/2021 19:00,8.66,3.55,,EPA-10,"Heatherton Park, Cork"
3024,17/07/2021 20:00,8.01,3.46,,EPA-10,"Heatherton Park, Cork"
3025,17/07/2021 21:00,8.96,3.55,,EPA-10,"Heatherton Park, Cork"
3026,17/07/2021 22:00,7.83,3.32,,EPA-10,"Heatherton Park, Cork"
3027,17/07/2021 23:00,9.17,3.71,,EPA-10,"Heatherton Park, Cork"
3028,18/07/2021 00:00,10.86,4.31,,EPA-10,"Heatherton Park, Cork"
3029,18/07/2021 01:00,9.88,4.5,,EPA-10,"Heatherton Park, Cork"
3030,18/07/2021 02:00,10.41,4.89,,EPA-10,"Heatherton Park, Cork"
3031,18/07/2021 03:00,10.41,5.8,,EPA-10,"Heatherton Park, Cork"
3032,18/07/2021 04:00,8.91,5.35,,EPA-10,"Heatherton Park, Cork"
3033,18/07/2021 05:00,10.12,6.29,,EPA-10,"Heatherton Park, Cork"
3034,18/07/2021 06:00,8.88,5.08,,EPA-10,"Heatherton Park, Cork"
3035,18/07/2021 07:00,9.31,5.19,,EPA-10,"Heatherton Park, Cork"
3036,18/07/2021 08:00,9.39,5.49,,EPA-10,"Heatherton Park, Cork"
3037,18/07/2021 09:00,10.35,6.09,,EPA-10,"Heatherton Park, Cork"
3038,18/07/2021 10:00,10.36,5.84,,EPA-10,"Heatherton Park, Cork"
3039,18/07/2021 11:00,10.83,5.06,,EPA-10,"Heatherton Park, Cork"
3040,18/07/2021 12:00,10.81,4.56,,EPA-10,"Heatherton Park, Cork"
3041,18/07/2021 13:00,10.85,4.54,,EPA-10,"Heatherton Park, Cork"
3042,18/07/2021 14:00,10.32,4.44,,EPA-10,"Heatherton Park, Cork"
3043,18/07/2021 15:00,10.87,4.98,,EPA-10,"Heatherton Park, Cork"
3044,18/07/2021 16:00,12.54,5.41,,EPA-10,"Heatherton Park, Cork"
3045,18/07/2021 17:00,12.81,5.8,,EPA-10,"Heatherton Park, Cork"
3046,18/07/2021 18:00,11.71,5.9,,EPA-10,"Heatherton Park, Cork"
3047,18/07/2021 19:00,11.15,5.99,,EPA-10,"Heatherton Park, Cork"
3048,18/07/2021 20:00,11.86,5.81,,EPA-10,"Heatherton Park, Cork"
3049,18/07/2021 21:00,10.92,5.19,,EPA-10,"Heatherton Park, Cork"
3050,18/07/2021 22:00,11.64,5.67,,EPA-10,"Heatherton Park, Cork"
3051,18/07/2021 23:00,10.37,5.1,,EPA-10,"Heatherton Park, Cork"
3052,19/07/2021 00:00,9.17,4.78,,EPA-10,"Heatherton Park, Cork"
3053,19/07/2021 01:00,9.65,4.86,,EPA-10,"Heatherton Park, Cork"
3054,19/07/2021 02:00,9.31,4.77,,EPA-10,"Heatherton Park, Cork"
3055,19/07/2021 03:00,8.5,4.46,,EPA-10,"Heatherton Park, Cork"
3056,19/07/2021 04:00,7.96,4.38,,EPA-10,"Heatherton Park, Cork"
3057,19/07/2021 05:00,7.42,4.4,,EPA-10,"Heatherton Park, Cork"
3058,19/07/2021 06:00,9.2,5.89,,EPA-10,"Heatherton Park, Cork"
3059,19/07/2021 07:00,10.56,6.16,,EPA-10,"Heatherton Park, Cork"
3060,19/07/2021 08:00,13.21,7.4,,EPA-10,"Heatherton Park, Cork"
3061,19/07/2021 09:00,5.26,4.04,,EPA-10,"Heatherton Park, Cork"
3062,19/07/2021 10:00,8.35,5.75,,EPA-10,"Heatherton Park, Cork"
3063,19/07/2021 11:00,10.64,7.15,,EPA-10,"Heatherton Park, Cork"
3064,19/07/2021 12:00,11.22,7.39,,EPA-10,"Heatherton Park, Cork"
3065,19/07/2021 13:00,11.12,6.17,,EPA-10,"Heatherton Park, Cork"
3066,19/07/2021 14:00,10.79,5.74,,EPA-10,"Heatherton Park, Cork"
3067,19/07/2021 15:00,15.11,6.43,,EPA-10,"Heatherton Park, Cork"
3068,19/07/2021 16:00,14.8,6.2,,EPA-10,"Heatherton Park, Cork"
3069,19/07/2021 17:00,10.86,6.01,,EPA-10,"Heatherton Park, Cork"
3070,19/07/2021 18:00,11.03,6.32,,EPA-10,"Heatherton Park, Cork"
3071,19/07/2021 19:00,9.68,5.69,,EPA-10,"Heatherton Park, Cork"
3072,19/07/2021 20:00,12.03,6.82,,EPA-10,"Heatherton Park, Cork"
3073,19/07/2021 21:00,13.1,7.94,,EPA-10,"Heatherton Park, Cork"
3074,19/07/2021 22:00,13.02,7.68,,EPA-10,"Heatherton Park, Cork"
3075,19/07/2021 23:00,12.96,8.16,,EPA-10,"Heatherton Park, Cork"
3076,20/07/2021 00:00,12.12,8.63,,EPA-10,"Heatherton Park, Cork"
3077,20/07/2021 01:00,14.31,12.45,,EPA-10,"Heatherton Park, Cork"
3078,20/07/2021 02:00,14.05,12.33,,EPA-10,"Heatherton Park, Cork"
3079,20/07/2021 03:00,14.29,12.49,,EPA-10,"Heatherton Park, Cork"
3080,20/07/2021 04:00,15.86,13.26,,EPA-10,"Heatherton Park, Cork"
3081,20/07/2021 05:00,12.79,10.55,,EPA-10,"Heatherton Park, Cork"
3082,20/07/2021 06:00,10.83,9.27,,EPA-10,"Heatherton Park, Cork"
3083,20/07/2021 07:00,11.74,9.84,,EPA-10,"Heatherton Park, Cork"
3084,20/07/2021 08:00,14.55,11.8,,EPA-10,"Heatherton Park, Cork"
3085,20/07/2021 09:00,13.32,10.71,,EPA-10,"Heatherton Park, Cork"
3086,20/07/2021 10:00,16.07,13.16,,EPA-10,"Heatherton Park, Cork"
3087,20/07/2021 11:00,23.43,16.34,,EPA-10,"Heatherton Park, Cork"
3088,20/07/2021 12:00,25.52,16.8,,EPA-10,"Heatherton Park, Cork"
3089,20/07/2021 13:00,24.63,14.85,,EPA-10,"Heatherton Park, Cork"
3090,20/07/2021 14:00,16.68,8.87,,EPA-10,"Heatherton Park, Cork"
3091,20/07/2021 15:00,12.88,6.85,,EPA-10,"Heatherton Park, Cork"
3092,20/07/2021 16:00,12.83,6.46,,EPA-10,"Heatherton Park, Cork"
3093,20/07/2021 17:00,16.13,6.73,,EPA-10,"Heatherton Park, Cork"
3094,20/07/2021 18:00,13.13,6.21,,EPA-10,"Heatherton Park, Cork"
3095,20/07/2021 19:00,13.13,6.08,,EPA-10,"Heatherton Park, Cork"
3096,20/07/2021 20:00,12.09,5.71,,EPA-10,"Heatherton Park, Cork"
3097,20/07/2021 21:00,11.05,5.66,,EPA-10,"Heatherton Park, Cork"
3098,20/07/2021 22:00,10.02,5.5,,EPA-10,"Heatherton Park, Cork"
3099,20/07/2021 23:00,9.56,5.44,,EPA-10,"Heatherton Park, Cork"
3100,21/07/2021 00:00,10.4,5.78,,EPA-10,"Heatherton Park, Cork"
3101,21/07/2021 01:00,10.51,6.36,,EPA-10,"Heatherton Park, Cork"
3102,21/07/2021 02:00,11.56,7.15,,EPA-10,"Heatherton Park, Cork"
3103,21/07/2021 03:00,11.78,7.84,,EPA-10,"Heatherton Park, Cork"
3104,21/07/2021 04:00,11.28,7.64,,EPA-10,"Heatherton Park, Cork"
3105,21/07/2021 05:00,10.22,7.27,,EPA-10,"Heatherton Park, Cork"
3106,21/07/2021 06:00,10.36,6.87,,EPA-10,"Heatherton Park, Cork"
3107,21/07/2021 07:00,9.67,7.27,,EPA-10,"Heatherton Park, Cork"
3108,21/07/2021 08:00,12.79,9.15,,EPA-10,"Heatherton Park, Cork"
3109,21/07/2021 09:00,17.2,11.07,,EPA-10,"Heatherton Park, Cork"
3110,21/07/2021 10:00,22.1,11.3,,EPA-10,"Heatherton Park, Cork"
3111,21/07/2021 11:00,17.67,8.9,,EPA-10,"Heatherton Park, Cork"
3112,21/07/2021 12:00,14.85,7.32,,EPA-10,"Heatherton Park, Cork"
3113,21/07/2021 13:00,15.99,7.69,,EPA-10,"Heatherton Park, Cork"
3114,21/07/2021 14:00,17.57,8.1,,EPA-10,"Heatherton Park, Cork"
3115,21/07/2021 15:00,18.07,8.7,,EPA-10,"Heatherton Park, Cork"
3116,21/07/2021 16:00,18.26,9.13,,EPA-10,"Heatherton Park, Cork"
3117,21/07/2021 17:00,18.45,9.06,,EPA-10,"Heatherton Park, Cork"
3118,21/07/2021 18:00,17.21,7.71,,EPA-10,"Heatherton Park, Cork"
3119,21/07/2021 19:00,16.74,7.61,,EPA-10,"Heatherton Park, Cork"
3120,21/07/2021 20:00,15.57,8.33,,EPA-10,"Heatherton Park, Cork"
3121,21/07/2021 21:00,16.29,8.37,,EPA-10,"Heatherton Park, Cork"
3122,21/07/2021 22:00,13.66,7.42,,EPA-10,"Heatherton Park, Cork"
3123,21/07/2021 23:00,13.35,6.76,,EPA-10,"Heatherton Park, Cork"
3124,22/07/2021 00:00,14.63,8.04,,EPA-10,"Heatherton Park, Cork"
3125,22/07/2021 01:00,12.53,7.42,,EPA-10,"Heatherton Park, Cork"
3126,22/07/2021 02:00,12.2,7.49,,EPA-10,"Heatherton Park, Cork"
3127,22/07/2021 03:00,11.96,6.95,,EPA-10,"Heatherton Park, Cork"
3128,22/07/2021 04:00,14.15,8.01,,EPA-10,"Heatherton Park, Cork"
3129,22/07/2021 05:00,10.75,6.67,,EPA-10,"Heatherton Park, Cork"
3130,22/07/2021 06:00,12.03,7.32,,EPA-10,"Heatherton Park, Cork"
3131,22/07/2021 07:00,11.14,6.87,,EPA-10,"Heatherton Park, Cork"
3132,22/07/2021 08:00,10.72,6.45,,EPA-10,"Heatherton Park, Cork"
3133,22/07/2021 09:00,14.07,7.64,,EPA-10,"Heatherton Park, Cork"
3134,22/07/2021 10:00,17.14,8.13,,EPA-10,"Heatherton Park, Cork"
3135,22/07/2021 11:00,16.69,7.81,,EPA-10,"Heatherton Park, Cork"
3136,22/07/2021 12:00,16.34,7.78,,EPA-10,"Heatherton Park, Cork"
3137,22/07/2021 13:00,18.83,8.78,,EPA-10,"Heatherton Park, Cork"
3138,22/07/2021 14:00,23.41,9.55,,EPA-10,"Heatherton Park, Cork"
3139,22/07/2021 15:00,26.3,15.01,,EPA-10,"Heatherton Park, Cork"
3140,22/07/2021 16:00,17.9,10.1,,EPA-10,"Heatherton Park, Cork"
3141,22/07/2021 17:00,17.4,9.45,,EPA-10,"Heatherton Park, Cork"
3142,22/07/2021 18:00,17.82,9.72,,EPA-10,"Heatherton Park, Cork"
3143,22/07/2021 19:00,19.86,10.92,,EPA-10,"Heatherton Park, Cork"
3144,22/07/2021 20:00,16.96,10.4,,EPA-10,"Heatherton Park, Cork"
3145,22/07/2021 21:00,21.26,12.15,,EPA-10,"Heatherton Park, Cork"
3146,22/07/2021 22:00,20.47,12.16,,EPA-10,"Heatherton Park, Cork"
3147,22/07/2021 23:00,21.67,12.71,,EPA-10,"Heatherton Park, Cork"
3148,23/07/2021 00:00,22.69,14.64,,EPA-10,"Heatherton Park, Cork"
3149,23/07/2021 01:00,24.02,15.59,,EPA-10,"Heatherton Park, Cork"
3150,23/07/2021 02:00,24.94,16.43,,EPA-10,"Heatherton Park, Cork"
3151,23/07/2021 03:00,24.88,16.46,,EPA-10,"Heatherton Park, Cork"
3152,23/07/2021 04:00,21.81,13.78,,EPA-10,"Heatherton Park, Cork"
3153,23/07/2021 05:00,17.54,11.67,,EPA-10,"Heatherton Park, Cork"
3154,23/07/2021 06:00,15.39,10.41,,EPA-10,"Heatherton Park, Cork"
3155,23/07/2021 07:00,15.44,11.04,,EPA-10,"Heatherton Park, Cork"
3156,23/07/2021 08:00,17.46,12.06,,EPA-10,"Heatherton Park, Cork"
3157,23/07/2021 09:00,25.7,15.58,,EPA-10,"Heatherton Park, Cork"
3158,23/07/2021 10:00,25.64,15.46,,EPA-10,"Heatherton Park, Cork"
3159,23/07/2021 11:00,22.61,12.39,,EPA-10,"Heatherton Park, Cork"
3160,23/07/2021 12:00,19.51,10.63,,EPA-10,"Heatherton Park, Cork"
3161,23/07/2021 13:00,19.78,10.86,,EPA-10,"Heatherton Park, Cork"
3162,23/07/2021 14:00,21.58,11.14,,EPA-10,"Heatherton Park, Cork"
3163,23/07/2021 15:00,19.95,11.15,,EPA-10,"Heatherton Park, Cork"
3164,23/07/2021 16:00,20.47,12.01,,EPA-10,"Heatherton Park, Cork"
3165,23/07/2021 17:00,21.61,12.63,,EPA-10,"Heatherton Park, Cork"
3166,23/07/2021 18:00,20.4,12.84,,EPA-10,"Heatherton Park, Cork"
3167,23/07/2021 19:00,22.02,13.21,,EPA-10,"Heatherton Park, Cork"
3168,23/07/2021 20:00,19.43,12.5,,EPA-10,"Heatherton Park, Cork"
3169,23/07/2021 21:00,20.02,12.01,,EPA-10,"Heatherton Park, Cork"
3170,23/07/2021 22:00,17.9,11.41,,EPA-10,"Heatherton Park, Cork"
3171,23/07/2021 23:00,19.91,12.52,,EPA-10,"Heatherton Park, Cork"
3172,24/07/2021 00:00,19.16,12.62,,EPA-10,"Heatherton Park, Cork"
3173,24/07/2021 01:00,16.66,10.53,,EPA-10,"Heatherton Park, Cork"
3174,24/07/2021 02:00,16.53,10.73,,EPA-10,"Heatherton Park, Cork"
3175,24/07/2021 03:00,16.3,11.07,,EPA-10,"Heatherton Park, Cork"
3176,24/07/2021 04:00,16.37,11.58,,EPA-10,"Heatherton Park, Cork"
3177,24/07/2021 05:00,20.9,14.44,,EPA-10,"Heatherton Park, Cork"
3178,24/07/2021 06:00,18.05,13.48,,EPA-10,"Heatherton Park, Cork"
3179,24/07/2021 07:00,26.31,19.41,,EPA-10,"Heatherton Park, Cork"
3180,24/07/2021 08:00,26.35,21.25,,EPA-10,"Heatherton Park, Cork"
3181,24/07/2021 09:00,25.42,20.2,,EPA-10,"Heatherton Park, Cork"
3182,24/07/2021 10:00,23.83,18.34,,EPA-10,"Heatherton Park, Cork"
3183,24/07/2021 11:00,22.13,15.87,,EPA-10,"Heatherton Park, Cork"
3184,24/07/2021 12:00,22.62,15.22,,EPA-10,"Heatherton Park, Cork"
3185,24/07/2021 13:00,20.98,13.54,,EPA-10,"Heatherton Park, Cork"
3186,24/07/2021 14:00,18.07,11.92,,EPA-10,"Heatherton Park, Cork"
3187,24/07/2021 15:00,21.65,11.93,,EPA-10,"Heatherton Park, Cork"
3188,24/07/2021 16:00,20.82,12.17,,EPA-10,"Heatherton Park, Cork"
3189,24/07/2021 17:00,21.55,11.31,,EPA-10,"Heatherton Park, Cork"
3190,24/07/2021 18:00,19.32,10.73,,EPA-10,"Heatherton Park, Cork"
3191,24/07/2021 19:00,19.03,9.86,,EPA-10,"Heatherton Park, Cork"
3192,24/07/2021 20:00,16.29,9.08,,EPA-10,"Heatherton Park, Cork"
3193,24/07/2021 21:00,14.59,8.57,,EPA-10,"Heatherton Park, Cork"
3194,24/07/2021 22:00,14.5,8.46,,EPA-10,"Heatherton Park, Cork"
3195,24/07/2021 23:00,14.06,8.01,,EPA-10,"Heatherton Park, Cork"
3196,25/07/2021 00:00,12.29,7.63,,EPA-10,"Heatherton Park, Cork"
3197,25/07/2021 01:00,14.16,9.03,,EPA-10,"Heatherton Park, Cork"
3198,25/07/2021 02:00,17.4,10.92,,EPA-10,"Heatherton Park, Cork"
3199,25/07/2021 03:00,16.2,10.59,,EPA-10,"Heatherton Park, Cork"
3200,25/07/2021 04:00,16.49,10.99,,EPA-10,"Heatherton Park, Cork"
3201,25/07/2021 05:00,14.92,10.33,,EPA-10,"Heatherton Park, Cork"
3202,25/07/2021 06:00,15.29,11.2,,EPA-10,"Heatherton Park, Cork"
3203,25/07/2021 07:00,15.25,11.64,,EPA-10,"Heatherton Park, Cork"
3204,25/07/2021 08:00,14.19,10.53,,EPA-10,"Heatherton Park, Cork"
3205,25/07/2021 09:00,13.92,9.58,,EPA-10,"Heatherton Park, Cork"
3206,25/07/2021 10:00,12.15,8.65,,EPA-10,"Heatherton Park, Cork"
3207,25/07/2021 11:00,11.17,8.12,,EPA-10,"Heatherton Park, Cork"
3208,25/07/2021 12:00,13.05,8.93,,EPA-10,"Heatherton Park, Cork"
3209,25/07/2021 13:00,13.99,9.18,,EPA-10,"Heatherton Park, Cork"
3210,25/07/2021 14:00,12.43,8.25,,EPA-10,"Heatherton Park, Cork"
3211,25/07/2021 15:00,11.84,7.53,,EPA-10,"Heatherton Park, Cork"
3212,25/07/2021 16:00,10.98,6.29,,EPA-10,"Heatherton Park, Cork"
3213,25/07/2021 17:00,8.88,5.5,,EPA-10,"Heatherton Park, Cork"
3214,25/07/2021 18:00,12.44,6.92,,EPA-10,"Heatherton Park, Cork"
3215,25/07/2021 19:00,15.78,8.88,,EPA-10,"Heatherton Park, Cork"
3216,25/07/2021 20:00,15.5,8.79,,EPA-10,"Heatherton Park, Cork"
3217,25/07/2021 21:00,15.22,9.08,,EPA-10,"Heatherton Park, Cork"
3218,25/07/2021 22:00,14.17,9.04,,EPA-10,"Heatherton Park, Cork"
3219,25/07/2021 23:00,14.18,9.61,,EPA-10,"Heatherton Park, Cork"
3220,26/07/2021 00:00,15.33,10.21,,EPA-10,"Heatherton Park, Cork"
3221,26/07/2021 01:00,15.86,11.17,,EPA-10,"Heatherton Park, Cork"
3222,26/07/2021 02:00,17.56,11.5,,EPA-10,"Heatherton Park, Cork"
3223,26/07/2021 03:00,16.03,10.12,,EPA-10,"Heatherton Park, Cork"
3224,26/07/2021 04:00,14.36,8.62,,EPA-10,"Heatherton Park, Cork"
3225,26/07/2021 05:00,12.29,7.65,,EPA-10,"Heatherton Park, Cork"
3226,26/07/2021 06:00,11.75,7.32,,EPA-10,"Heatherton Park, Cork"
3227,26/07/2021 07:00,12.27,7.87,,EPA-10,"Heatherton Park, Cork"
3228,26/07/2021 08:00,12.71,8.21,,EPA-10,"Heatherton Park, Cork"
3229,26/07/2021 09:00,17.29,9.96,,EPA-10,"Heatherton Park, Cork"
3230,26/07/2021 10:00,22.56,11.76,,EPA-10,"Heatherton Park, Cork"
3231,26/07/2021 11:00,18.16,10.16,,EPA-10,"Heatherton Park, Cork"
3232,26/07/2021 12:00,16.58,9.07,,EPA-10,"Heatherton Park, Cork"
3233,26/07/2021 13:00,18.96,9.26,,EPA-10,"Heatherton Park, Cork"
3234,26/07/2021 14:00,14.35,8.24,,EPA-10,"Heatherton Park, Cork"
3235,26/07/2021 15:00,15.05,8.73,,EPA-10,"Heatherton Park, Cork"
3236,26/07/2021 16:00,12.06,6.36,,EPA-10,"Heatherton Park, Cork"
3237,26/07/2021 17:00,15.52,8.29,,EPA-10,"Heatherton Park, Cork"
3238,26/07/2021 18:00,14.34,7.87,,EPA-10,"Heatherton Park, Cork"
3239,26/07/2021 19:00,9.7,6.27,,EPA-10,"Heatherton Park, Cork"
3240,26/07/2021 20:00,8.91,5.75,,EPA-10,"Heatherton Park, Cork"
3241,26/07/2021 21:00,11.36,6.92,,EPA-10,"Heatherton Park, Cork"
3242,26/07/2021 22:00,10.11,6.93,,EPA-10,"Heatherton Park, Cork"
3243,26/07/2021 23:00,4.11,1.85,,EPA-10,"Heatherton Park, Cork"
3244,27/07/2021 00:00,5.45,2.35,,EPA-10,"Heatherton Park, Cork"
3245,27/07/2021 01:00,6.7,3.06,,EPA-10,"Heatherton Park, Cork"
3246,27/07/2021 02:00,9.21,3.73,,EPA-10,"Heatherton Park, Cork"
3247,27/07/2021 03:00,9.93,4.11,,EPA-10,"Heatherton Park, Cork"
3248,27/07/2021 04:00,8.96,3.87,,EPA-10,"Heatherton Park, Cork"
3249,27/07/2021 05:00,5.64,2.44,,EPA-10,"Heatherton Park, Cork"
3250,27/07/2021 06:00,6.51,2.14,,EPA-10,"Heatherton Park, Cork"
3251,27/07/2021 07:00,7.63,2.74,,EPA-10,"Heatherton Park, Cork"
3252,27/07/2021 08:00,5.17,1.9,,EPA-10,"Heatherton Park, Cork"
3253,27/07/2021 09:00,3.12,1.25,,EPA-10,"Heatherton Park, Cork"
3254,27/07/2021 10:00,3.23,1.12,,EPA-10,"Heatherton Park, Cork"
3255,27/07/2021 11:00,4.14,1.97,,EPA-10,"Heatherton Park, Cork"
3256,27/07/2021 12:00,5.86,2.65,,EPA-10,"Heatherton Park, Cork"
3257,27/07/2021 13:00,8.41,4.47,,EPA-10,"Heatherton Park, Cork"
3258,27/07/2021 14:00,7.61,3.91,,EPA-10,"Heatherton Park, Cork"
3259,27/07/2021 15:00,5.78,2.77,,EPA-10,"Heatherton Park, Cork"
3260,27/07/2021 16:00,5.04,2.41,,EPA-10,"Heatherton Park, Cork"
3261,27/07/2021 17:00,5.3,2.46,,EPA-10,"Heatherton Park, Cork"
3262,27/07/2021 18:00,5.54,2.59,,EPA-10,"Heatherton Park, Cork"
3263,27/07/2021 19:00,4.16,2.42,,EPA-10,"Heatherton Park, Cork"
3264,27/07/2021 20:00,4.47,2.34,,EPA-10,"Heatherton Park, Cork"
3265,27/07/2021 21:00,4.92,2.59,,EPA-10,"Heatherton Park, Cork"
3266,27/07/2021 22:00,4.88,2.67,,EPA-10,"Heatherton Park, Cork"
3267,27/07/2021 23:00,5.49,2.86,,EPA-10,"Heatherton Park, Cork"
3268,28/07/2021 00:00,7.93,3.71,,EPA-10,"Heatherton Park, Cork"
3269,28/07/2021 01:00,7.71,3.77,,EPA-10,"Heatherton Park, Cork"
3270,28/07/2021 02:00,6.34,3.04,,EPA-10,"Heatherton Park, Cork"
3271,28/07/2021 03:00,4.69,2.56,,EPA-10,"Heatherton Park, Cork"
3272,28/07/2021 04:00,5.32,2.65,,EPA-10,"Heatherton Park, Cork"
3273,28/07/2021 05:00,3.83,2.24,,EPA-10,"Heatherton Park, Cork"
3274,28/07/2021 06:00,5,2.29,,EPA-10,"Heatherton Park, Cork"
3275,28/07/2021 07:00,4.29,1.99,,EPA-10,"Heatherton Park, Cork"
3276,28/07/2021 08:00,4.39,2.17,,EPA-10,"Heatherton Park, Cork"
3277,28/07/2021 09:00,4.42,2.1,,EPA-10,"Heatherton Park, Cork"
3278,28/07/2021 10:00,5.13,2.05,,EPA-10,"Heatherton Park, Cork"
3279,28/07/2021 11:00,3.85,1.39,,EPA-10,"Heatherton Park, Cork"
3280,28/07/2021 12:00,4.95,1.55,,EPA-10,"Heatherton Park, Cork"
3281,28/07/2021 13:00,4.39,1.63,,EPA-10,"Heatherton Park, Cork"
3282,28/07/2021 14:00,4.79,1.93,,EPA-10,"Heatherton Park, Cork"
3283,28/07/2021 15:00,5.9,2.77,,EPA-10,"Heatherton Park, Cork"
3284,28/07/2021 16:00,8.54,3.28,,EPA-10,"Heatherton Park, Cork"
3285,28/07/2021 17:00,7.76,3.29,,EPA-10,"Heatherton Park, Cork"
3286,28/07/2021 18:00,7.4,3.41,,EPA-10,"Heatherton Park, Cork"
3287,28/07/2021 19:00,9.86,4.27,,EPA-10,"Heatherton Park, Cork"
3288,28/07/2021 20:00,8.91,3.76,,EPA-10,"Heatherton Park, Cork"
3289,28/07/2021 21:00,7.65,3.19,,EPA-10,"Heatherton Park, Cork"
3290,28/07/2021 22:00,7.15,3.56,,EPA-10,"Heatherton Park, Cork"
3291,28/07/2021 23:00,6.39,3.04,,EPA-10,"Heatherton Park, Cork"
3292,29/07/2021 00:00,5.92,3.22,,EPA-10,"Heatherton Park, Cork"
3293,29/07/2021 01:00,6.2,3.48,,EPA-10,"Heatherton Park, Cork"
3294,29/07/2021 02:00,5.45,3.29,,EPA-10,"Heatherton Park, Cork"
3295,29/07/2021 03:00,6.15,3.06,,EPA-10,"Heatherton Park, Cork"
3296,29/07/2021 04:00,6.11,2.97,,EPA-10,"Heatherton Park, Cork"
3297,29/07/2021 05:00,5.62,3.17,,EPA-10,"Heatherton Park, Cork"
3298,29/07/2021 06:00,6.26,3.34,,EPA-10,"Heatherton Park, Cork"
3299,29/07/2021 07:00,7.72,3.68,,EPA-10,"Heatherton Park, Cork"
3300,29/07/2021 08:00,6.65,3.55,,EPA-10,"Heatherton Park, Cork"
3301,29/07/2021 09:00,9.05,4.6,,EPA-10,"Heatherton Park, Cork"
3302,29/07/2021 10:00,9.05,4.63,,EPA-10,"Heatherton Park, Cork"
3303,29/07/2021 11:00,7.82,4.86,,EPA-10,"Heatherton Park, Cork"
3304,29/07/2021 12:00,9.14,5.19,,EPA-10,"Heatherton Park, Cork"
3305,29/07/2021 13:00,8.34,5.08,,EPA-10,"Heatherton Park, Cork"
3306,29/07/2021 14:00,9.18,5.05,,EPA-10,"Heatherton Park, Cork"
3307,29/07/2021 15:00,8.44,4.62,,EPA-10,"Heatherton Park, Cork"
3308,29/07/2021 16:00,6.58,4.52,,EPA-10,"Heatherton Park, Cork"
3309,29/07/2021 17:00,7.8,5.08,,EPA-10,"Heatherton Park, Cork"
3310,29/07/2021 18:00,8.6,5.42,,EPA-10,"Heatherton Park, Cork"
3311,29/07/2021 19:00,7.34,5.01,,EPA-10,"Heatherton Park, Cork"
3312,29/07/2021 20:00,5.22,3.82,,EPA-10,"Heatherton Park, Cork"
3313,29/07/2021 21:00,4.54,3.42,,EPA-10,"Heatherton Park, Cork"
3314,29/07/2021 22:00,3.21,2.12,,EPA-10,"Heatherton Park, Cork"
3315,29/07/2021 23:00,4,2.55,,EPA-10,"Heatherton Park, Cork"
3316,30/07/2021 00:00,4.57,2.96,,EPA-10,"Heatherton Park, Cork"
3317,30/07/2021 01:00,4.25,2.82,,EPA-10,"Heatherton Park, Cork"
3318,30/07/2021 02:00,5.39,3.57,,EPA-10,"Heatherton Park, Cork"
3319,30/07/2021 03:00,6.54,3.89,,EPA-10,"Heatherton Park, Cork"
