,monitor_id,label,location,latitude,longitude,code,serial_number,last_calibrated,monitor_type_id,latest_reading_id,monitor_type,latest_reading,latest_averages,num_readings,current_rating
72,2460,TNO4468,"Ballina, Co. Mayo",54.11468,-9.152606,TNO4468,TNO4468,0000-00-00,19,322992256.0,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 322992256, 'monitor_id': 2460, 'project_id': 2497, 'recorded_at': '2022-02-24 17:45:00', 'pm10': 20.8, 'pm2_5': 18.65, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-02-2022', 'time': '17:45', 'secs_since': 1631848, 'time_since': '2 weeks', 'status': 'red'}","{'pm10': {'start': '2022-02-23 17:01:00', 'end': '2022-02-24 17:00:00', 'value': 15.83, 'num_readings': 3, 'percentage_capture': 3}, 'pm2_5': {'start': '2022-02-23 17:01:00', 'end': '2022-02-24 17:00:00', 'value': 14.52, 'num_readings': 3, 'percentage_capture': 3}}",37005,0
73,1974,Station 26,"Castlebar, Co. Mayo",53.851045,-9.300291,EPA-26,EPA-26,0000-00-00,25,330246168.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 330246168, 'monitor_id': 1974, 'project_id': 2399, 'recorded_at': '2022-03-15 14:30:00', 'pm10': 11, 'pm2_5': None, 'no2': 12.6714, 'o3': 72.5614, 'so2': None, 'co': None, 'date': '15-03-2022', 'time': '14:30', 'secs_since': 1948, 'time_since': '32 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 17.29, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'o3': {'start': '2022-03-15 06:01:00', 'end': '2022-03-15 14:00:00', 'value': 65.87, 'num_readings': 32, 'percentage_capture': 100, 'rating': 2}, 'no2': {'start': '2022-03-15 13:01:00', 'end': '2022-03-15 14:00:00', 'value': 11.98, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",65613,3
74,1980,Station 103,"Claremorris, Co. Mayo",53.686607,-9.013405,EPA-103,EPA-103,0000-00-00,23,330237636.0,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 330237636, 'monitor_id': 1980, 'project_id': 2399, 'recorded_at': '2022-03-15 14:00:00', 'pm10': 4.747, 'pm2_5': 3.245, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '15-03-2022', 'time': '14:00', 'secs_since': 3748, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 7.5, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 4.36, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",9078,1
75,2010,Station 68,"Navan, Co. Meath",53.655483,-6.68847,EPA-68,EPA-68,0000-00-00,25,330237565.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 330237565, 'monitor_id': 2010, 'project_id': 2399, 'recorded_at': '2022-03-15 14:00:00', 'pm10': 9.3481, 'pm2_5': 5.108, 'no2': 7.0486, 'o3': None, 'so2': None, 'co': None, 'date': '15-03-2022', 'time': '14:00', 'secs_since': 3748, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 20.44, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 12.98, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'no2': {'start': '2022-03-15 13:01:00', 'end': '2022-03-15 14:00:00', 'value': 8.3, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",65771,2
76,2000,Station 58,"Kilkitt, Co. Monaghan",54.081974,-6.88651,EPA-58,EPA-58,0000-00-00,25,330246176.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 330246176, 'monitor_id': 2000, 'project_id': 2399, 'recorded_at': '2022-03-15 14:30:00', 'pm10': None, 'pm2_5': None, 'no2': 1.6277, 'o3': 77.238, 'so2': 2.6865, 'co': None, 'date': '15-03-2022', 'time': '14:30', 'secs_since': 1948, 'time_since': '32 mins', 'status': 'green'}","{'o3': {'start': '2022-03-15 06:01:00', 'end': '2022-03-15 14:00:00', 'value': 72.83, 'num_readings': 32, 'percentage_capture': 100, 'rating': 3}, 'no2': {'start': '2022-03-15 13:01:00', 'end': '2022-03-15 14:00:00', 'value': 1.6800000000000002, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'so2': {'start': '2022-03-15 13:01:00', 'end': '2022-03-15 14:00:00', 'value': 2.7800000000000002, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",65846,3
77,2085,TNO3952,Monaghan Town,54.24634,-6.961403,TNO3952,TNO3952,0000-00-00,19,330247585.0,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 330247585, 'monitor_id': 2085, 'project_id': 2497, 'recorded_at': '2022-03-15 14:45:00', 'pm10': 7, 'pm2_5': 5.46, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '15-03-2022', 'time': '14:45', 'secs_since': 1048, 'time_since': '17 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 10.35, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}, 'pm2_5': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 7.8100000000000005, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}}",55213,1
78,3784,TNO4465,"Banagher, Co. Offaly",53.190239,-7.986503,TNO4465,TNO4465,,19,330247718.0,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 330247718, 'monitor_id': 3784, 'project_id': 2497, 'recorded_at': '2022-03-15 14:45:00', 'pm10': 8, 'pm2_5': 5.92, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '15-03-2022', 'time': '14:45', 'secs_since': 1048, 'time_since': '17 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 11.58, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}, 'pm2_5': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 8.27, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}}",6379,1
79,2246,Station 79,"Birr, Co. Offaly",53.094459,-7.908588,EPA-79,EPA-79,0000-00-00,25,330237607.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 330237607, 'monitor_id': 2246, 'project_id': 2399, 'recorded_at': '2022-03-15 14:00:00', 'pm10': 21.2766, 'pm2_5': 6.724, 'no2': 16.342, 'o3': None, 'so2': None, 'co': 1.287, 'date': '15-03-2022', 'time': '14:00', 'secs_since': 3748, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 19.02, 'num_readings': 6, 'percentage_capture': 6, 'rating': 0}, 'pm2_5': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 5.8100000000000005, 'num_readings': 6, 'percentage_capture': 6, 'rating': 0}, 'no2': {'start': '2022-03-15 13:01:00', 'end': '2022-03-15 14:00:00', 'value': 18.12, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'co': {'start': '2022-03-15 13:01:00', 'end': '2022-03-15 14:00:00', 'value': 1.24, 'num_readings': 4, 'percentage_capture': 100, 'rating': None}}",50219,1
80,3397,Station 102,"Edenderry Library, Co. Offaly",53.3425,-7.0475,EPA-102,EPA-102,0000-00-00,25,330237630.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 330237630, 'monitor_id': 3397, 'project_id': 2399, 'recorded_at': '2022-03-15 14:00:00', 'pm10': 34.5268, 'pm2_5': 31.7143, 'no2': 9.4924, 'o3': None, 'so2': 4.3077, 'co': None, 'date': '15-03-2022', 'time': '14:00', 'secs_since': 3748, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 32.19, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 27.63, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}, 'no2': {'start': '2022-03-15 13:01:00', 'end': '2022-03-15 14:00:00', 'value': 7.5, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'so2': {'start': '2022-03-15 13:01:00', 'end': '2022-03-15 14:00:00', 'value': 3.26, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",18770,3
81,2083,TNO3948,"Tullamore, Co. Offaly",53.273135,-7.4966531,TNO3948,TNO3948,0000-00-00,19,330247561.0,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 330247561, 'monitor_id': 2083, 'project_id': 2497, 'recorded_at': '2022-03-15 14:45:00', 'pm10': 5.3, 'pm2_5': 4.06, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '15-03-2022', 'time': '14:45', 'secs_since': 1048, 'time_since': '17 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 7.77, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}, 'pm2_5': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 5.5600000000000005, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}}",72276,1
82,1995,Station 53,Roscommon Town,53.629979,-8.194658,EPA-53,EPA-53,0000-00-00,23,330220105.0,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 330220105, 'monitor_id': 1995, 'project_id': 2399, 'recorded_at': '2022-03-15 13:15:00', 'pm10': 8.418, 'pm2_5': 4.531, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '15-03-2022', 'time': '13:15', 'secs_since': 6448, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-14 13:01:00', 'end': '2022-03-15 13:00:00', 'value': 13.36, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-03-14 13:01:00', 'end': '2022-03-15 13:00:00', 'value': 8.01, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",65108,1
83,2244,Station 77 (Currently Off-line),Sligo Town,54.27296,-8.480431,EPA-77,EPA-77,0000-00-00,25,293354655.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 293354655, 'monitor_id': 2244, 'project_id': 2399, 'recorded_at': '2021-12-10 08:00:00', 'pm10': 15.5862, 'pm2_5': 6.7557, 'no2': 6.2836, 'o3': None, 'so2': None, 'co': None, 'date': '10-12-2021', 'time': '08:00', 'secs_since': 8233348, 'time_since': '3 months', 'status': 'red'}","{'pm10': {'start': '2021-12-09 08:01:00', 'end': '2021-12-10 08:00:00', 'value': 113.83, 'num_readings': 30, 'percentage_capture': 31}, 'pm2_5': {'start': '2021-12-09 08:01:00', 'end': '2021-12-10 08:00:00', 'value': 107.91, 'num_readings': 30, 'percentage_capture': 31}, 'no2': {'start': '2021-12-10 07:01:00', 'end': '2021-12-10 08:00:00', 'value': 8.24, 'num_readings': 2, 'percentage_capture': 50}}",45682,0
84,2017,Station 75,"Clonmel, Co. Tipperary",52.354598,-7.698412,EPA-75,EPA-75,0000-00-00,23,330237597.0,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 330237597, 'monitor_id': 2017, 'project_id': 2399, 'recorded_at': '2022-03-15 14:15:00', 'pm10': 8.219, 'pm2_5': 5.117, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '15-03-2022', 'time': '14:15', 'secs_since': 2848, 'time_since': '47 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 9.46, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 4.86, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",64639,1
85,2080,A-TNO3957 (Communication Issue),"Nenagh, Co. Tipperary",52.86845,-8.20581,A-TNO3957,A-TNO3957,0000-00-00,19,243215357.0,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 243215357, 'monitor_id': 2080, 'project_id': 2497, 'recorded_at': '2021-07-14 16:30:00', 'pm10': 4, 'pm2_5': 1.09, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '14-07-2021', 'time': '16:30', 'secs_since': 21079948, 'time_since': '8 months', 'status': 'red'}",,33282,0
86,2008,Station 66,Tipperary Town,52.47934,-8.157014,EPA-66,EPA-66,0000-00-00,23,330241838.0,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 330241838, 'monitor_id': 2008, 'project_id': 2399, 'recorded_at': '2022-03-15 14:30:00', 'pm10': 7.802, 'pm2_5': 4.197, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '15-03-2022', 'time': '14:30', 'secs_since': 1948, 'time_since': '32 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 17.84, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 9.12, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",65736,2
87,2001,Station 59,"Brownes Road, Waterford",52.246975,-7.141646,EPA-59,EPA-59,0000-00-00,25,330246178.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 330246178, 'monitor_id': 2001, 'project_id': 2399, 'recorded_at': '2022-03-15 13:30:00', 'pm10': 11.4504, 'pm2_5': 7.2327, 'no2': 1.2941, 'o3': 101.827, 'so2': None, 'co': None, 'date': '15-03-2022', 'time': '13:30', 'secs_since': 5548, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-14 13:01:00', 'end': '2022-03-15 13:00:00', 'value': 19.53, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-14 13:01:00', 'end': '2022-03-15 13:00:00', 'value': 13.86, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'o3': {'start': '2022-03-15 05:01:00', 'end': '2022-03-15 13:00:00', 'value': 62.47, 'num_readings': 32, 'percentage_capture': 100, 'rating': 2}, 'no2': {'start': '2022-03-15 12:01:00', 'end': '2022-03-15 13:00:00', 'value': 2.21, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",63809,2
88,2081,TNO3946,"Dungarvan, Co. Waterford",52.090561,-7.620018,TNO3946,TNO3946,0000-00-00,19,330247559.0,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 330247559, 'monitor_id': 2081, 'project_id': 2497, 'recorded_at': '2022-03-15 14:45:00', 'pm10': 9.7, 'pm2_5': 7.52, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '15-03-2022', 'time': '14:45', 'secs_since': 1048, 'time_since': '17 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 10.88, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}, 'pm2_5': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 8.12, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}}",68825,1
89,2012,Station 70,"Athlone Civic Centre & Library, Co. Westmeath",53.424323,-7.937372,EPA-70,EPA-70,0000-00-00,23,330237579.0,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 330237579, 'monitor_id': 2012, 'project_id': 2399, 'recorded_at': '2022-03-15 14:00:00', 'pm10': 8.456, 'pm2_5': 5.38, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '15-03-2022', 'time': '14:00', 'secs_since': 3749, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 15.36, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 11.13, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",63222,1
90,2091,TNO4159,"Mullingar, Co. Westmeath",53.525156,-7.337529,TNO4159,TNO4159,0000-00-00,19,330247651.0,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 330247651, 'monitor_id': 2091, 'project_id': 2497, 'recorded_at': '2022-03-15 14:45:00', 'pm10': 5.7, 'pm2_5': 4.8100000000000005, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '15-03-2022', 'time': '14:45', 'secs_since': 1049, 'time_since': '17 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 9.99, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}, 'pm2_5': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 8.16, 'num_readings': 95, 'percentage_capture': 98, 'rating': 1}}",50005,1
91,1976,Station 28,"Carnsore Point, Co. Wexford",52.173126,-6.363652,EPA-28,EPA-28,0000-00-00,25,330241835.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 330241835, 'monitor_id': 1976, 'project_id': 2399, 'recorded_at': '2022-03-15 12:00:00', 'pm10': None, 'pm2_5': None, 'no2': None, 'o3': 76.5551, 'so2': None, 'co': None, 'date': '15-03-2022', 'time': '12:00', 'secs_since': 10949, 'time_since': '3 hours', 'status': 'green'}","{'o3': {'start': '2022-03-15 04:01:00', 'end': '2022-03-15 12:00:00', 'value': 78.55, 'num_readings': 8, 'percentage_capture': 100, 'rating': 3}}",15153,3
92,1972,Station 24,"Enniscorthy, Co. Wexford",52.50049,-6.57034,EPA-24,EPA-24,0000-00-00,23,330237462.0,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 330237462, 'monitor_id': 1972, 'project_id': 2399, 'recorded_at': '2022-03-15 14:00:00', 'pm10': 11.21, 'pm2_5': 6.852, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '15-03-2022', 'time': '14:00', 'secs_since': 3749, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 18.6, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 14.1, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}}",65801,2
93,2100,TNT1677 [Undergoing Calibration],"Enniscorthy, Co. Wexford",52.500555,-6.570197,TNT1677,TNT1677,0000-00-00,27,,"{'monitor_type_id': 27, 'name': 'Topas', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNT1234', 'sample_serial_number': 'TNT1234'}",,,0,0
94,2099,TNT1516 [Undergoing Calibration],"Gorey, Co. Wexford",52.67628,-6.28569,TNT1516,TNT1516,0000-00-00,27,189644855.0,"{'monitor_type_id': 27, 'name': 'Topas', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNT1234', 'sample_serial_number': 'TNT1234'}","{'air_reading_id': 189644855, 'monitor_id': 2099, 'project_id': 2497, 'recorded_at': '2021-01-21 10:20:00', 'pm10': 1.2, 'pm2_5': 0.62, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '21-01-2021', 'time': '10:20', 'secs_since': 36132149, 'time_since': '14 months', 'status': 'red'}","{'pm10': {'start': '2021-01-20 10:01:00', 'end': '2021-01-21 10:00:00', 'value': 0.77, 'num_readings': 81, 'percentage_capture': 84}, 'pm2_5': {'start': '2021-01-20 10:01:00', 'end': '2021-01-21 10:00:00', 'value': 0.41000000000000003, 'num_readings': 81, 'percentage_capture': 84}}",14147,0
95,2098,TNT1506 (Undergoing Calibration),"New Ross, Co. Wexford",52.389711,-6.943624,TNT1506,TNT1506,0000-00-00,27,273158418.0,"{'monitor_type_id': 27, 'name': 'Topas', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNT1234', 'sample_serial_number': 'TNT1234'}","{'air_reading_id': 273158418, 'monitor_id': 2098, 'project_id': 2497, 'recorded_at': '2021-10-13 13:30:00', 'pm10': 6.8, 'pm2_5': 1.47, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '13-10-2021', 'time': '13:30', 'secs_since': 13228349, 'time_since': '5 months', 'status': 'red'}",,61952,0
96,2097,TNT1505 [Undergoing Calibration],"Talbot Green, Wexford",52.332566,-6.467005,TNT1505,TNT1505,0000-00-00,27,172728779.0,"{'monitor_type_id': 27, 'name': 'Topas', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNT1234', 'sample_serial_number': 'TNT1234'}","{'air_reading_id': 172728779, 'monitor_id': 2097, 'project_id': 2497, 'recorded_at': '2020-11-20 21:25:00', 'pm10': 26, 'pm2_5': 20.98, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '20-11-2020', 'time': '21:25', 'secs_since': 41449049, 'time_since': '17 months', 'status': 'red'}","{'pm10': {'start': '2020-11-19 21:01:00', 'end': '2020-11-20 21:00:00', 'value': 15.95, 'num_readings': 287, 'percentage_capture': 298}, 'pm2_5': {'start': '2020-11-19 21:01:00', 'end': '2020-11-20 21:00:00', 'value': 12.53, 'num_readings': 287, 'percentage_capture': 298}}",12182,0
97,2005,Station 63,Wexford Opera House,52.338033,-6.462139,EPA-63,EPA-63,0000-00-00,23,330237552.0,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 330237552, 'monitor_id': 2005, 'project_id': 2399, 'recorded_at': '2022-03-15 14:00:00', 'pm10': 8.307, 'pm2_5': 5.396, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '15-03-2022', 'time': '14:00', 'secs_since': 3749, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 15.55, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 10.52, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",62295,1
98,1965,Station 13,"Bray, Co. Wicklow",53.187251,-6.121964,EPA-13,EPA-13,0000-00-00,25,330246158.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 330246158, 'monitor_id': 1965, 'project_id': 2399, 'recorded_at': '2022-03-15 14:30:00', 'pm10': None, 'pm2_5': 6.6, 'no2': None, 'o3': 85.4625, 'so2': None, 'co': None, 'date': '15-03-2022', 'time': '14:30', 'secs_since': 1949, 'time_since': '32 mins', 'status': 'green'}","{'pm2_5': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 5.35, 'num_readings': 56, 'percentage_capture': 58, 'rating': 0}, 'o3': {'start': '2022-03-15 06:01:00', 'end': '2022-03-15 14:00:00', 'value': 71.07, 'num_readings': 32, 'percentage_capture': 100, 'rating': 3}}",65243,3
99,3269,Station 101,Greystones Fire Station,53.149794,-6.070582,EPA-101,EPA-101,,23,330237626.0,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 330237626, 'monitor_id': 3269, 'project_id': 2399, 'recorded_at': '2022-03-15 14:00:00', 'pm10': 10.22, 'pm2_5': 4.6530000000000005, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '15-03-2022', 'time': '14:00', 'secs_since': 3749, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 13.38, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-03-14 14:01:00', 'end': '2022-03-15 14:00:00', 'value': 9.04, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",24709,1
